Date,Portfolio,Cumulative
2016-01-01,0.0,1.0
2016-01-02,0.0,1.0
2016-01-03,0.0,1.0
2016-01-04,-0.016660802733360635,0.9833391972666393
2016-01-05,0.0039982967492212945,0.9872708791824525
2016-01-06,-0.009814569501579645,0.9775812405218306
2016-01-07,-0.017209174207174275,0.9607578746520249
2016-01-08,-0.011356996178692827,0.9498465511409528
2016-01-09,0.0,0.9498465511409528
2016-01-10,0.0,0.9498465511409528
2016-01-11,-0.0026636206122913272,0.94731652028882
2016-01-12,-0.0010610577917026843,0.9463113627137588
2016-01-13,-0.01823117757998868,0.9290589922141632
2016-01-14,0.008455391885645402,0.9369145500782167
2016-01-15,-0.018084709016507775,0.9199707230667198
2016-01-16,0.0,0.9199707230667198
2016-01-17,0.0,0.9199707230667198
2016-01-18,0.0,0.9199707230667198
2016-01-19,0.0007928699072563827,0.9207001401685962
2016-01-20,-0.014878565249378885,0.9070014430579855
2016-01-21,0.01184078898955694,0.9177410557584587
2016-01-22,0.027110366971999048,0.9426213525653403
2016-01-23,0.0,0.9426213525653403
2016-01-24,0.0,0.9426213525653403
2016-01-25,-0.012073322125595823,0.9312407813333541
2016-01-26,0.014194713016551827,0.9444594769736906
2016-01-27,-0.013941094203686302,0.9312926784336361
2016-01-28,0.01126729735228125,0.9417858299635502
2016-01-29,0.012435781704122857,0.9534976729570132
2016-01-30,0.0,0.9534976729570132
2016-01-31,0.0,0.9534976729570132
2016-02-01,-0.0020838039027774543,0.9515107707848162
2016-02-02,-0.020523695873610595,0.9319822531047638
2016-02-03,0.00295755824049656,0.9347386448974304
2016-02-04,0.00021505717620566114,0.9349396671508923
2016-02-05,-0.027323532497694522,0.9093938127721112
2016-02-06,0.0,0.9093938127721112
2016-02-07,0.0,0.9093938127721112
2016-02-08,-0.015708922769222172,0.8951082156004656
2016-02-09,-0.010639106927490274,0.8855850635830173
2016-02-10,-0.0004893279442450503,0.8851517220644001
2016-02-11,0.0017356689483364104,0.8866880524229537
2016-02-12,0.018833859273177548,0.9033878104214955
2016-02-13,0.0,0.9033878104214955
2016-02-14,0.0,0.9033878104214955
2016-02-15,0.0,0.9033878104214955
2016-02-16,0.00899579558733071,0.9115145025001337
2016-02-17,0.022149632146702618,0.9317042134268961
2016-02-18,-0.0011998316706552797,0.9305863252039436
2016-02-19,-0.0005106067769945117,0.930111161519716
2016-02-20,0.0,0.930111161519716
2016-02-21,0.0,0.930111161519716
2016-02-22,0.017918133317267725,0.946777017311705
2016-02-23,-0.005750535870125789,0.9413325421126434
2016-02-24,0.004976104209136954,0.9460167109376477
2016-02-25,0.013908814348117799,0.9591746817402965
2016-02-26,-0.006433230099734524,0.9530040903068215
2016-02-27,0.0,0.9530040903068215
2016-02-28,0.0,0.9530040903068215
2016-02-29,0.0006854511635279144,0.9536573280693692
2016-03-01,0.019881885073174725,0.9726178334652353
2016-03-02,0.006494222109280034,0.9789342297032053
2016-03-03,0.0038073207134967507,0.9826613462731053
2016-03-04,0.008824361319782684,0.9913327050476033
2016-03-05,0.0,0.9913327050476033
2016-03-06,0.0,0.9913327050476033
2016-03-07,0.00103089342022551,0.9923546634104912
2016-03-08,-0.009598523580177922,0.9828295237738461
2016-03-09,0.0104321783058421,0.9930825766101008
2016-03-10,-0.0013408082476518055,0.9917510433007827
2016-03-11,0.015037813497966405,1.0066648105263536
2016-03-12,0.0,1.0066648105263536
2016-03-13,0.0,1.0066648105263536
2016-03-14,-0.001001124471675797,1.005657013749761
2016-03-15,-0.0024934498106189977,1.0031494584592788
2016-03-16,0.011560927759123542,1.0147467968801305
2016-03-17,0.014969032393618454,1.0299365745539497
2016-03-18,-0.005455535430373637,1.0243177190804331
2016-03-19,0.0,1.0243177190804331
2016-03-20,0.0,1.0243177190804331
2016-03-21,0.000435697492513769,1.024764011742174
2016-03-22,0.0037709493991525517,1.028628344976526
2016-03-23,-0.015052712680262368,1.0131446980448207
2016-03-24,0.0017818678904178247,1.0149499880506136
2016-03-25,0.0,1.0149499880506136
2016-03-26,0.0,1.0149499880506136
2016-03-27,0.0,1.0149499880506136
2016-03-28,0.001306039444745763,1.016275552769452
2016-03-29,0.011326409496943742,1.0277863058418515
2016-03-30,0.00017376318747116637,1.0279648972663937
2016-03-31,0.002944130535938079,1.0309913601103082
2016-04-01,-0.0007508296620212102,1.0302172612158498
2016-04-02,0.0,1.0302172612158498
2016-04-03,0.0,1.0302172612158498
2016-04-04,-0.0031765748854596905,1.0269446989373046
2016-04-05,-0.001996450564443549,1.0248944546134588
2016-04-06,0.013163337102304717,1.0383854858138186
2016-04-07,-0.008839001116322744,1.0292071953455368
2016-04-08,0.0073458100805805365,1.036767555936112
2016-04-09,0.0,1.036767555936112
2016-04-10,0.0,1.036767555936112
2016-04-11,0.00402611996842019,1.0409417064956765
2016-04-12,0.010439382862885545,1.0518084955077303
2016-04-13,0.005041486525178269,1.0571111738649004
2016-04-14,-0.004068479492489707,1.0528103387327494
2016-04-15,0.0022515732925514295,1.055180818373562
2016-04-16,0.0,1.055180818373562
2016-04-17,0.0,1.055180818373562
2016-04-18,0.0034870718424930888,1.0588603096940512
2016-04-19,0.004196858107299957,1.0633041961692888
2016-04-20,0.00035399245467954144,1.0636805978317618
2016-04-21,-0.00439428380406216,1.0590064834080146
2016-04-22,-0.007944101779719123,1.050593628118439
2016-04-23,0.0,1.050593628118439
2016-04-24,0.0,1.050593628118439
2016-04-25,0.0017678386850237676,1.0524509081764661
2016-04-26,0.0012268628332871984,1.0537421210795672
2016-04-27,0.00023840772509196617,1.0539933413414873
2016-04-28,-0.003655203644033103,1.0501407810394292
2016-04-29,0.0032268270008533185,1.0535294036663845
2016-04-30,0.0,1.0535294036663845
2016-05-01,0.0,1.0535294036663845
2016-05-02,0.0077455101044173885,1.0616895263077835
2016-05-03,-0.010539642762229132,1.050499697976099
2016-05-04,-0.0020778077945621943,1.048316961515459
2016-05-05,-0.002056341609895829,1.0461612637271351
2016-05-06,0.010662012114915678,1.0573154477951494
2016-05-07,0.0,1.0573154477951494
2016-05-08,0.0,1.0573154477951494
2016-05-09,-0.004487519226624319,1.052570724394562
2016-05-10,0.009883389987711034,1.062973691353401
2016-05-11,-0.0025036492723929677,1.060312378044471
2016-05-12,0.000589849459474226,1.0609378027275345
2016-05-13,-0.005813901922871628,1.0547696143962095
2016-05-14,0.0,1.0547696143962095
2016-05-15,0.0,1.0547696143962095
2016-05-16,0.009701538020700914,1.0650025019133542
2016-05-17,-0.010350201923378342,1.053979510969648
2016-05-18,-0.0013934245617615165,1.0525108700314694
2016-05-19,-0.00820022941834421,1.0438800394319103
2016-05-20,0.00634805627406341,1.0505066486655956
2016-05-21,0.0,1.0505066486655956
2016-05-22,0.0,1.0505066486655956
2016-05-23,-0.003113632770138747,1.0472357567390618
2016-05-24,0.010173783737601588,1.0578901068504087
2016-05-25,0.005108896016625115,1.0632947574033238
2016-05-26,0.002660711686519252,1.0661238781905613
2016-05-27,0.0017881297042959543,1.068030245965613
2016-05-28,0.0,1.068030245965613
2016-05-29,0.0,1.068030245965613
2016-05-30,0.0,1.068030245965613
2016-05-31,0.00021231205568701203,1.0682570016626698
2016-06-01,-0.0018931523574505411,1.066234628401609
2016-06-02,0.0023952049662960715,1.0687884788787936
2016-06-03,0.00086947849302046,1.0697177674747669
2016-06-04,0.0,1.0697177674747669
2016-06-05,0.0,1.0697177674747669
2016-06-06,0.002302309423987436,1.0721805887718308
2016-06-07,0.005210425550388832,1.0777671059061984
2016-06-08,0.00969182246791469,1.0882126333583997
2016-06-09,-0.0009697543028782767,1.0871573344747538
2016-06-10,-0.010423394458627404,1.0758254647389336
2016-06-11,0.0,1.0758254647389336
2016-06-12,0.0,1.0758254647389336
2016-06-13,-0.0032635999719828244,1.0723144007823533
2016-06-14,-0.002539940519924166,1.0695907859857081
2016-06-15,0.001548003743608445,1.071246516526543
2016-06-16,0.0006905194989961854,1.0719862331344363
2016-06-17,-0.004905196243837141,1.0667279302902202
2016-06-18,0.0,1.0667279302902202
2016-06-19,0.0,1.0667279302902202
2016-06-20,0.006305944571892963,1.0734546574919204
2016-06-21,-0.001100946393600838,1.0722728414580607
2016-06-22,-0.007621154786569659,1.064100884159874
2016-06-23,0.008731964942074972,1.073392575775189
2016-06-24,-0.01855912364331978,1.0534713502435558
2016-06-25,0.0,1.0534713502435558
2016-06-26,0.0,1.0534713502435558
2016-06-27,-0.008081881975134146,1.044957319126702
